ModelID,OncotreeLineage,mbd4_status,DRUG_NAME,rnf_low_parp_high_expr_proxy,rnf_low_parp_high_proxy,z,auc,n
ACH-000666,Lung,WT_no_MBD4_record,Olaparib,False,False,0.997523,0.956621,1
ACH-000475,Liver,WT_no_MBD4_record,Olaparib,False,False,0.998847,0.969016,1
ACH-000288,Breast,WT_no_MBD4_record,Olaparib,False,False,1.01728,0.966913,1
ACH-000524,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,True,1.021106,0.965156,1
ACH-000867,Lung,WT_no_MBD4_record,Olaparib,False,False,1.021512,0.988141,1
ACH-000360,Bowel,WT_no_MBD4_record,Olaparib,False,False,1.028762,0.978922,1
ACH-000510,Lung,WT_no_MBD4_record,Olaparib,False,False,1.051517,0.975708,1
ACH-000464,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,1.055032,0.963665,1
ACH-000532,Bowel,WT_no_MBD4_record,Olaparib,False,False,1.056023,0.980531,1
ACH-000318,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,1.064024,0.989763,1
ACH-000514,Lung,WT_no_MBD4_record,Olaparib,False,True,1.084793,0.979862,1
ACH-000403,Bowel,WT_no_MBD4_record,Olaparib,False,False,1.101361,0.955844,1
ACH-001519,Bone,WT_no_MBD4_record,Olaparib,False,False,1.104613,0.958076,1
ACH-000617,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,False,1.107597,0.980106,1
ACH-000826,Lung,WT_no_MBD4_record,Olaparib,False,False,1.148497,0.985397,1
ACH-000417,Pancreas,WT_no_MBD4_record,Olaparib,False,False,1.16198,0.970277,1
ACH-000450,Skin,WT_no_MBD4_record,Olaparib,False,False,1.167896,0.986532,1
ACH-000811,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,False,1.193648,0.957434,1
ACH-000663,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,False,1.200865,0.971671,1
ACH-000930,Breast,WT_no_MBD4_record,Olaparib,False,False,1.212982,0.986359,1
ACH-000408,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,True,1.230391,0.980987,1
ACH-000927,Breast,WT_no_MBD4_record,Olaparib,False,False,1.230848,0.969224,1
ACH-000231,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,1.260346,0.977904,1
ACH-000352,Breast,WT_no_MBD4_record,Olaparib,False,False,1.26707,0.963147,1
ACH-000599,Pancreas,WT_no_MBD4_record,Olaparib,False,False,1.28815,0.956234,1
ACH-000159,Kidney,WT_no_MBD4_record,Olaparib,False,False,1.288864,0.977134,1
ACH-000118,Pancreas,WT_no_MBD4_record,Olaparib,False,False,1.298978,0.963229,1
ACH-000552,Bowel,WT_no_MBD4_record,Olaparib,False,False,1.307898,0.980835,1
ACH-000223,Breast,WT_no_MBD4_record,Olaparib,False,False,1.316562,0.977789,1
ACH-000890,Lung,WT_no_MBD4_record,Olaparib,False,False,1.328615,0.947673,1
ACH-000730,Skin,WT_no_MBD4_record,Olaparib,False,False,1.343738,0.98451,1
ACH-000018,Bladder/Urinary Tract,WT_no_MBD4_record,Olaparib,False,False,1.360026,0.986349,1
ACH-001151,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,False,1.365888,0.955104,1
ACH-000809,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,1.369758,0.962269,1
ACH-000637,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,1.447084,0.96225,1
ACH-000276,Breast,WT_no_MBD4_record,Olaparib,False,False,1.470713,0.982532,1
ACH-000622,CNS/Brain,WT_no_MBD4_record,Olaparib,True,False,1.533569,0.980418,1
ACH-000420,Liver,WT_no_MBD4_record,Olaparib,False,True,1.560712,0.960543,1
ACH-000438,Lung,WT_no_MBD4_record,Olaparib,False,True,1.57961,0.976944,1
ACH-000448,Lung,WT_no_MBD4_record,Olaparib,False,True,1.610795,0.963175,1
ACH-000270,Pancreas,WT_no_MBD4_record,Olaparib,False,False,1.613364,0.964665,1
ACH-000332,Pancreas,WT_no_MBD4_record,Olaparib,False,False,1.619083,0.966279,1
ACH-000217,Liver,WT_no_MBD4_record,Olaparib,False,False,1.619835,0.974599,1
ACH-000674,Esophagus/Stomach,WT_no_MBD4_record,Olaparib,False,False,1.642918,0.964805,1
ACH-000061,Lymphoid,WT_no_MBD4_record,Olaparib,True,False,1.66121,0.990606,1
ACH-000308,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,False,1.685159,0.944354,1
ACH-000249,Bowel,WT_no_MBD4_record,Olaparib,False,False,1.708791,0.966297,1
ACH-000189,Kidney,WT_no_MBD4_record,Olaparib,False,False,1.721535,0.957518,1
ACH-000484,Kidney,WT_no_MBD4_record,Olaparib,False,False,1.73234,0.971906,1
ACH-000759,Breast,WT_no_MBD4_record,Olaparib,False,True,1.747317,0.95736,1
ACH-000347,Pancreas,WT_no_MBD4_record,Olaparib,False,False,1.769508,0.9764,1
ACH-000021,Lung,WT_no_MBD4_record,Olaparib,False,False,1.811237,0.961326,1
ACH-000888,Lung,WT_no_MBD4_record,Olaparib,False,False,1.850575,0.965959,1
ACH-000009,Bowel,WT_no_MBD4_record,Olaparib,False,False,1.855112,0.971222,1
ACH-000718,Lung,WT_no_MBD4_record,Olaparib,False,False,1.8679,0.965667,1
ACH-000648,Pleura,WT_no_MBD4_record,Olaparib,False,False,1.898388,0.948234,1
ACH-000200,CNS/Brain,WT_no_MBD4_record,Olaparib,False,False,1.926793,0.932249,1
ACH-000559,Lung,WT_no_MBD4_record,Olaparib,False,False,2.087479,0.986352,1
ACH-000042,Pancreas,WT_no_MBD4_record,Olaparib,False,False,2.122361,0.975119,1
ACH-000212,Breast,WT_no_MBD4_record,Olaparib,False,True,2.156601,0.966327,1
ACH-000719,Ovary/Fallopian Tube,WT_no_MBD4_record,Olaparib,False,False,2.21047,0.952379,1
ACH-000060,Pancreas,WT_no_MBD4_record,Olaparib,False,False,2.348146,0.957875,1
ACH-000706,Lung,WT_no_MBD4_record,Olaparib,False,False,2.392649,0.977601,1
ACH-000818,Breast,WT_no_MBD4_record,Olaparib,False,True,2.476653,0.961479,1
ACH-000367,Pleura,WT_no_MBD4_record,Olaparib,False,False,2.514754,0.969903,1
ACH-000350,Bowel,WT_no_MBD4_record,Olaparib,False,False,2.537385,0.961579,1
ACH-000235,Pancreas,WT_no_MBD4_record,Olaparib,False,False,2.898595,0.95537,1
ACH-000222,Pancreas,WT_no_MBD4_record,Olaparib,False,False,3.699343,0.973171,1
ACH-000290,Lung,WT_no_MBD4_record,Rucaparib,False,False,-3.460082,0.772861,1
ACH-000070,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-3.350922,0.807524,1
ACH-000694,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-2.984062,0.811226,1
ACH-000463,Lung,WT_no_MBD4_record,Rucaparib,False,False,-2.874051,0.821625,1
ACH-000059,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-2.869825,0.865095,1
ACH-000362,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-2.758808,0.879535,1
ACH-000087,Bone,WT_no_MBD4_record,Rucaparib,False,False,-2.434737,0.881261,1
ACH-000258,Breast,WT_no_MBD4_record,Rucaparib,False,False,-2.415477,0.906956,1
ACH-000639,Lung,WT_no_MBD4_record,Rucaparib,False,True,-2.318879,0.890063,1
ACH-000697,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-2.271868,0.919752,1
ACH-000257,Lung,WT_no_MBD4_record,Rucaparib,False,False,-2.091093,0.903748,1
ACH-000045,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-2.054954,0.942364,1
ACH-000113,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-2.051938,0.939478,1
ACH-000104,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-2.024617,0.91494,1
ACH-000586,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.92976,0.902967,1
ACH-000226,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.920522,0.965045,1
ACH-002290,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.918323,0.90257,1
ACH-000101,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.91273,0.949464,2
ACH-000986,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-1.900364,0.906194,1
ACH-000871,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.882834,0.925535,1
ACH-001106,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.852554,0.925139,1
ACH-000657,Ovary/Fallopian Tube,WT_no_MBD4_record,Rucaparib,True,False,-1.836405,0.887253,1
ACH-000400,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-1.775522,0.893096,1
ACH-000198,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.740867,0.96073,1
ACH-000259,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-1.720351,0.942505,1
ACH-000233,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.651763,0.95765,1
ACH-000391,Bone,WT_no_MBD4_record,Rucaparib,False,True,-1.639876,0.915643,1
ACH-000816,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.598909,0.941497,1
ACH-002214,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.548183,0.955378,2
ACH-001703,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-1.54481,0.930284,1
ACH-000326,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.519325,0.954498,1
ACH-000389,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-1.516127,0.93282,1
ACH-000187,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.510107,0.938469,1
ACH-001642,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.497637,0.964271,1
ACH-000838,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.456438,0.9576,1
ACH-000983,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.437951,0.950383,1
ACH-000074,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.436947,0.938226,1
ACH-000538,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-1.429207,0.946085,1
ACH-000763,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-1.413702,0.968408,1
ACH-000589,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.40764,0.922715,1
ACH-000394,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.404036,0.914042,1
ACH-000938,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-1.390807,0.952895,1
ACH-001680,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-1.374676,0.951375,1
ACH-000151,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.346635,0.983527,1
ACH-000183,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.333575,0.973735,1
ACH-000301,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.330418,0.966595,1
ACH-000581,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-1.321314,0.960477,1
ACH-000311,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.318114,0.945504,1
ACH-000966,Ovary/Fallopian Tube,WT_no_MBD4_record,Rucaparib,False,False,-1.306456,0.898694,1
ACH-000263,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.275959,0.969161,1
ACH-000847,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-1.26198,0.950177,1
ACH-000424,Bone,WT_no_MBD4_record,Rucaparib,False,False,-1.241114,0.957212,1
ACH-000481,Lung,WT_no_MBD4_record,Rucaparib,True,False,-1.238043,0.92865,1
ACH-001193,Bone,WT_no_MBD4_record,Rucaparib,False,False,-1.231314,0.947964,1
ACH-000247,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,True,-1.228476,0.895556,1
ACH-000800,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.211173,0.941394,1
ACH-000583,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-1.188763,0.986851,1
ACH-001715,Bone,WT_no_MBD4_record,Rucaparib,False,False,-1.186097,0.917801,1
ACH-000441,Skin,WT_no_MBD4_record,Rucaparib,False,False,-1.18509,0.915553,1
ACH-000050,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.171421,0.959005,1
ACH-000703,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.170933,0.950577,1
ACH-000874,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.170381,0.973639,1
ACH-000334,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.143525,0.943618,1
ACH-001400,Vulva/Vagina,WT_no_MBD4_record,Rucaparib,False,False,-1.13799,0.948739,1
ACH-000168,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-1.128866,0.95955,1
ACH-000610,Lung,WT_no_MBD4_record,Rucaparib,False,False,-1.095401,0.906608,1
ACH-000375,Kidney,WT_no_MBD4_record,Rucaparib,False,False,-1.082343,0.923049,1
ACH-000338,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.076736,0.980892,1
ACH-000817,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.061704,0.971348,1
ACH-000934,Breast,WT_no_MBD4_record,Rucaparib,False,False,-1.056465,0.948329,1
ACH-000922,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-1.038616,0.979222,1
ACH-000754,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-1.017106,0.969724,1
ACH-002291,Testis,WT_no_MBD4_record,Rucaparib,False,False,-0.999731,0.93743,1
ACH-000416,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.98902,0.943391,1
ACH-000078,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.973721,0.965503,1
ACH-000790,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.970066,0.961685,1
ACH-001674,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.953985,0.9548,1
ACH-000007,Bowel,WT_no_MBD4_record,Rucaparib,False,True,-0.923075,0.935225,1
ACH-000358,Lung,WT_no_MBD4_record,Rucaparib,False,True,-0.907227,0.942627,1
ACH-000355,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.890901,0.967867,1
ACH-000015,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.885001,0.956428,1
ACH-000953,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-0.884337,0.943657,1
ACH-000295,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.874091,0.971914,1
ACH-000439,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.865146,0.964542,1
ACH-000480,Liver,WT_no_MBD4_record,Rucaparib,False,False,-0.841303,0.93234,1
ACH-000937,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-0.839999,0.96758,1
ACH-000348,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.839996,0.958602,1
ACH-000506,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.830391,0.948656,1
ACH-000607,Kidney,WT_no_MBD4_record,Rucaparib,False,False,-0.816044,0.963163,1
ACH-000052,Bone,WT_no_MBD4_record,Rucaparib,False,False,-0.813927,0.959978,1
ACH-000486,Bladder/Urinary Tract,WT_no_MBD4_record,Rucaparib,False,False,-0.813231,0.957402,1
ACH-000974,Uterus,WT_no_MBD4_record,Rucaparib,False,False,-0.802362,0.959534,1
ACH-001274,Soft Tissue,WT_no_MBD4_record,Rucaparib,False,False,-0.799499,0.939584,1
ACH-000304,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.785593,0.920097,1
ACH-000525,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.782101,0.987261,1
ACH-000336,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.770617,0.966605,1
ACH-000207,Head and Neck,WT_no_MBD4_record,Rucaparib,False,False,-0.761109,0.956155,1
ACH-000805,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.74857,0.930235,1
ACH-000830,Lung,WT_no_MBD4_record,Rucaparib,False,True,-0.741803,0.960412,1
ACH-000535,Pancreas,WT_no_MBD4_record,Rucaparib,False,False,-0.722523,0.934447,1
ACH-000004,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.721242,0.989271,1
ACH-000857,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.718422,0.94713,1
ACH-000440,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-0.716128,0.954005,1
ACH-000469,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.695002,0.941319,1
ACH-000965,Uterus,WT_no_MBD4_record,Rucaparib,False,False,-0.689934,0.953453,1
ACH-000572,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.688493,0.95233,1
ACH-000120,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.684284,0.952778,1
ACH-000783,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.683829,0.960287,1
ACH-000053,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-0.674056,0.974198,1
ACH-000770,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.669418,0.967442,1
ACH-000508,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.666187,0.953341,1
ACH-000024,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-0.647666,0.984357,1
ACH-000653,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-0.642897,0.985979,1
ACH-000496,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.638335,0.967224,1
ACH-000935,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-0.628207,0.957448,1
ACH-000802,Bladder/Urinary Tract,WT_no_MBD4_record,Rucaparib,False,False,-0.617031,0.96381,1
ACH-000913,Uterus,WT_no_MBD4_record,Rucaparib,False,False,-0.607102,0.972202,1
ACH-000551,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.600357,0.965869,1
ACH-002215,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-0.582691,0.993886,1
ACH-000366,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.572434,0.969903,1
ACH-000211,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.571648,0.967406,1
ACH-000012,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.571423,0.916064,1
ACH-000668,Breast,WT_no_MBD4_record,Rucaparib,False,True,-0.566155,0.965918,1
ACH-000210,Bone,WT_no_MBD4_record,Rucaparib,False,False,-0.536337,0.974597,1
ACH-000880,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.531812,0.962646,1
ACH-000354,Pancreas,WT_no_MBD4_record,Rucaparib,False,False,-0.52257,0.941798,1
ACH-000950,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-0.516391,0.932514,1
ACH-000905,Bladder/Urinary Tract,WT_no_MBD4_record,Rucaparib,False,False,-0.514896,0.950224,1
ACH-000943,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-0.50073,0.967744,1
ACH-000318,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.495556,0.967306,1
ACH-000803,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.493395,0.96075,1
ACH-001578,Testis,WT_no_MBD4_record,Rucaparib,False,False,-0.489618,0.96551,1
ACH-000231,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.484514,0.94022,1
ACH-000767,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.481047,0.980302,1
ACH-000376,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.476227,0.950774,1
ACH-000866,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.473432,0.967127,1
ACH-000099,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.471952,0.963239,1
ACH-000378,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.466544,0.947583,1
ACH-000939,Uterus,WT_no_MBD4_record,Rucaparib,False,False,-0.462741,0.967194,1
ACH-000788,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.448111,0.976096,1
ACH-000750,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.4398,0.963741,1
ACH-001334,Cervix,WT_no_MBD4_record,Rucaparib,False,False,-0.425101,0.97317,1
ACH-000452,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.423256,0.940154,1
ACH-000768,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.415428,0.962841,1
ACH-000670,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.41435,0.977243,1
ACH-000740,Head and Neck,WT_no_MBD4_record,Rucaparib,False,False,-0.410803,0.974106,1
ACH-000343,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.39471,0.963725,1
ACH-001528,Thyroid,WT_no_MBD4_record,Rucaparib,False,False,-0.394522,0.968767,1
ACH-000977,Prostate,WT_no_MBD4_record,Rucaparib,False,False,-0.391049,0.952371,1
ACH-000729,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.383354,0.971666,1
ACH-000341,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.380935,0.957754,1
ACH-000536,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.375813,0.978906,1
ACH-000957,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-0.367228,0.943698,1
ACH-000827,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.36451,0.955732,1
ACH-000219,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.362805,0.961655,1
ACH-000696,Ovary/Fallopian Tube,WT_no_MBD4_record,Rucaparib,False,False,-0.352877,0.97836,1
ACH-000693,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.319333,0.97989,1
ACH-000688,Ovary/Fallopian Tube,WT_no_MBD4_record,Rucaparib,False,False,-0.307303,0.964357,1
ACH-000699,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.302216,0.955706,1
ACH-000969,Bowel,WT_no_MBD4_record,Rucaparib,False,False,-0.301422,0.958567,1
ACH-000111,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.294887,0.97394,1
ACH-000227,Peripheral Nervous System,WT_no_MBD4_record,Rucaparib,False,False,-0.290989,0.941348,1
ACH-000852,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.281687,0.986636,1
ACH-000365,Lymphoid,WT_no_MBD4_record,Rucaparib,False,False,-0.275967,0.992534,1
ACH-000137,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.273364,0.977647,1
ACH-000096,Kidney,WT_no_MBD4_record,Rucaparib,False,False,-0.269251,0.948304,1
ACH-000277,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.268094,0.97385,1
ACH-000155,Pancreas,WT_no_MBD4_record,Rucaparib,False,False,-0.26518,0.951615,1
ACH-000614,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.264195,0.964368,1
ACH-000322,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.257268,0.968182,1
ACH-000527,Ovary/Fallopian Tube,WT_no_MBD4_record,Rucaparib,False,False,-0.241233,0.950489,1
ACH-001075,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.212412,0.959695,1
ACH-000832,Head and Neck,WT_no_MBD4_record,Rucaparib,False,False,-0.202589,0.960576,1
ACH-001333,Cervix,WT_no_MBD4_record,Rucaparib,False,False,-0.195483,0.967571,1
ACH-000292,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.194066,0.961989,1
ACH-000879,Uterus,WT_no_MBD4_record,Rucaparib,False,False,-0.188158,0.97268,1
ACH-000504,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.178379,0.947929,1
ACH-000859,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.170945,0.97625,1
ACH-000900,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.162204,0.977853,1
ACH-000191,Thyroid,WT_no_MBD4_record,Rucaparib,False,False,-0.159867,0.967929,1
ACH-000691,Breast,WT_no_MBD4_record,Rucaparib,False,True,-0.156938,0.98519,1
ACH-000265,Pancreas,WT_no_MBD4_record,Rucaparib,False,False,-0.154682,0.980842,1
ACH-000438,Lung,WT_no_MBD4_record,Rucaparib,False,True,-0.150765,0.940588,1
ACH-000849,Breast,WT_no_MBD4_record,Rucaparib,False,False,-0.146865,0.964406,1
ACH-000778,Head and Neck,WT_no_MBD4_record,Rucaparib,False,False,-0.140418,0.973062,1
ACH-000530,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.140331,0.966537,1
ACH-000917,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.13905,0.980527,1
ACH-000665,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.13564,0.958495,1
ACH-000373,Myeloid,WT_no_MBD4_record,Rucaparib,False,False,-0.125723,0.99119,1
ACH-000627,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.106922,0.954421,1
ACH-000544,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.104502,0.957571,1
ACH-000098,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.09787,0.962677,1
ACH-000371,Lymphoid,WT_no_MBD4_record,Rucaparib,True,False,-0.094433,0.981687,1
ACH-000383,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.088323,0.94634,1
ACH-001704,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.082154,0.949778,1
ACH-000756,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,False,-0.071386,0.982749,1
ACH-000932,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.070923,0.97851,1
ACH-000835,Soft Tissue,WT_no_MBD4_record,Rucaparib,False,False,-0.069255,0.958753,1
ACH-000776,CNS/Brain,WT_no_MBD4_record,Rucaparib,False,True,-0.069079,0.959511,1
ACH-000431,Lung,WT_no_MBD4_record,Rucaparib,False,False,-0.060878,0.979923,1
ACH-000822,Skin,WT_no_MBD4_record,Rucaparib,False,False,-0.057803,0.948924,1
ACH-000855,Esophagus/Stomach,WT_no_MBD4_record,Rucaparib,False,False,-0.044917,0.966816,1
ACH-000145,Soft Tissue,WT_no_MBD4_record,Rucaparib,False,False,-0.042475,0.967274,2
